date,sentiment,text
19-04-19 9:37,2,samsung galaxy fold is breaking before it s even out it is not always the best strategy to be the first probably that is why apple follows and not lead aapl mobilephones g https lnkd in ep ccrv
19-04-19 8:59,2,nhlplayoffs rt giveaway win contest contestalert apple applenews appleevent aapl applemacbook macbookpro idrop news is giving away a inch macbook pro in july
19-04-19 7:52,2,nhlplayoffs rt giveaway win contest contestalert apple applenews appleevent aapl applemacbook macbookpro idrop news is giving away a inch macbook pro in july
19-04-19 6:47,2,apple expected wave counts aapl chart tradingview com chart aapl eyt qsdzb apple expected wave counts
19-04-19 4:50,2,aapl tradingview https th tradingview com chart aapl f x qkuq
19-04-19 4:47,2,aapl http th tradingview com chart aapl f x qkuq
19-04-19 0:50,2,aapl bi u gi tradingview https vn tradingview com chart aapl fht coi u
19-04-19 0:33,2,will
18-04-19 22:15,2,check april
18-04-19 21:48,2,aapl support and resistance pivots for mon fb amzn aapl goog tsla c bac celg ibb msft nflx nvda jnj stocks pivots markets daytrading watchlist charts aapl pic twitter com aafl i pqu
18-04-19 21:42,2,hour charts for all instruments are available for members viewing site http ow ly fxgqg elliottwave trend cycles sequence forex indices commodities stocks etf s spx nkd f ym f tf f es f nq f usdx eurusd gbpusd cl f xauusd xagusd hg f aapl pic twitter com pqyeijmjl
18-04-19 20:08,4,amazon now offering free ad supported music to alexa users in the united states http bit ly iv yz aapl
18-04-19 19:43,2,blackberry messenger shutting down at the end of may http bit ly ziuyau aapl
18-04-19 19:23,2,instagram could hide the like count on photos http bit ly vakul aapl
18-04-19 18:31,2,in case you missed it
18-04-19 17:03,2,apple inc price at close
18-04-19 17:00,4,big five faang stocks and key market sector webinar starting in minutes https register gotowebinar com register aapl fb nflx amzn googl
18-04-19 16:19,4,aapl pushes through wednesday s high https techniquant com reports stock aapl daily technical analysis report for sentiment bullish aapl apple
18-04-19 16:12,4,technology stocks from through
18-04-19 14:34,2,facebook confirms millions of instagram passwords were stored in plain text http bit ly gwxols aapl
18-04-19 14:18,4,seagate technology could gain on cloud computing rebound https goo gl fb u k ai aapl alphabetclc amazoncom
18-04-19 14:14,0,apple paid an estimated billion to settle qualcomm dispute
18-04-19 11:10,4,aapl moving nicely
18-04-19 10:23,0,apr stoptrading alert qcom wins lawsuit vs aapl nflx reports great quarter qcom nflx qualcomm netflix aapl apple stock alerts alertas acciones valores bolsa mercado espa ol sp spy dia dowjones stocks stockmarket cramer pic twitter com nigwacmqgy
18-04-19 9:54,4,aapl aapl chart tradingview com chart aapl uf i tb aapl
18-04-19 9:38,4,here s more evidence that apple s iphones will come with one of the galaxy s s best features businessinsider com apple iph ones rumors point to super wide angle camera utm source twitter utm medium referral utm content topbar utm term desktop referrer twitter via apple aapl iphone
18-04-19 8:48,2,horseman capital management ltd has lowered its apple aapl stake coatue https goo gl fb kke n
18-04-19 8:43,2,apple opens material recovery lab in austin to improve recycling efforts http bit ly vqwx m aapl
18-04-19 8:00,4,aapl tradingview https th tradingview com chart aapl kn x onq
18-04-19 7:45,4,aapl apple investors file lawsuit against iphone maker over alleged securities fraud http tinyurl com y rhnaq via na aapl brighterir christicorrado capitalnetwork
18-04-19 7:32,0,xlk made new all time highs and still can see area before a wave pullback can be seen elliottwave trading aapl amzn
18-04-19 7:31,2,elliott waves from december low suggests xlk to make new highs https elliottwave forecast com elliottwave el liott wave suggests xlk make new highs elliottwave trading aapl amzn
18-04-19 7:30,4,xlk hour chart from at https elliottwave forecast com calling for more upside elliottwave trading amzn aapl pic twitter com kacrnrp lg
18-04-19 7:21,2,nhlplayoffs rt giveaway win contest contestalert apple applenews appleevent aapl applemacbook macbookpro idrop news is giving away a inch macbook pro in july
18-04-19 7:16,2,interesting signals for going short till with today s behavior at the pre market opening aapl aapl pic twitter com qc va m
18-04-19 7:03,2,apple expands mobile phone billing to thailand and chile http bit ly pk f aapl
18-04-19 5:57,2,facebook harvested email contacts of million users without their consent http bit ly ur tji aapl
17-04-19 22:15,2,check april
17-04-19 21:43,2,aapl u know in just weeks market cap zoomed by billion what happened to guidance crows are black everywhere pic twitter com nxmvugnab
17-04-19 20:03,2,checkout the stocks we are watching brtechnicals com time to add mo re risk stocks to watch trading stockmarket stockstotrade stockmarketnews stocks stockstowatch investing technicalanalysis wealthmanagement finance wealth forex trader inflation markets aapl dowjones sp wallstreet fx pic twitter com kg qpaao
17-04-19 19:00,2,the big five faang stock and sector service is now posted for wednesday http theartofchart net amzn aapl fb nflx tsla googl and sector funds ibb iyr xle xle xlf xlk xrt faang
17-04-19 18:58,2,aapl support and resistance pivots for thr fb amzn aapl goog tsla c bac celg ibb msft nflx nvda jnj stocks pivots markets daytrading watchlist charts aapl pic twitter com tvcn vn
17-04-19 18:35,4,qualcomm hands apple a stunning defeat seeking alpha http dlvr it r lss aapl intc qcom pic twitter com rmlzd ixv
17-04-19 18:33,2,kicking off the aapl landmen registration program in st clairsville aapl landmen ohioshale hills country club instagram com p bwx gekgk sv zj dofgfzcfqxgltfp ame utm source ig twitter share igshid mx zshs yf a
17-04-19 18:13,2,iphone aapl heysiri apple iphone siri https itunes apple com jp story id pic twitter com gk ahv gxs
17-04-19 17:02,2,apple inc price at close
17-04-19 16:52,2,monte carlo simulations explain very clearly why i m not buying aapl and why i m buying btc buying aapl
17-04-19 16:40,2,cmg chipotle today s drop fixed several poor structures earnings if good can resume bullish trend remember
17-04-19 16:23,2,two great tech laws were upheld this month airpower shows the high risk of announcing too early
17-04-19 16:16,4,aapl closes higher for the rd day in a row https techniquant com reports stock aapl daily technical analysis report for sentiment very bullish aapl apple
17-04-19 15:31,2,did today s dull action help you to become a better trader plenty of hidden gems spoiler alert shorts are losing the battle longs are not winning either trading daytrading options stocks optionstrading nq amzn ym dow cl ng aapl faang spx es iwm rty pic twitter com yydelci ie
17-04-19 15:25,0,we are constantly told on that apple is not an innovator aapl https twitter com markgurman sta tus
17-04-19 15:18,4,here s how i came up with qualcomm qcom and why i suggested it to all of our subscribers back on january rd stock s gone wild https buff ly zi vjj qcom aapl stocks g gstocks qualcomm apple pic twitter com fhw snkzvs
17-04-19 14:30,4,aapl daily aapl still attempting to test tow key resistance tl purple magenta both trying to cap it for now next few days should be interesting apple tech technology pic twitter com as psqzs f
17-04-19 14:19,0,multiple reviewers facing broken galaxy fold devices after just days of use http bit ly xmu ul aapl
17-04-19 13:45,2,read our apple stock report brtechnicals com apple aapl sto ck report we analayze the stock to provide our outlook from a technical analysis perspective trading stockmarket aapl apple iphone stockstowatch stockpicks daytrading portfolio equities sp wallstreet nasdaq dowjones fx pic twitter com clxa hg im
17-04-19 13:44,0,apple hit with securities fraud lawsuit for hiding iphone sales drop http bit ly iok pv aapl
17-04-19 13:33,2,carplay makes first ever debut in toyota highlander
17-04-19 13:23,2,alexa support for apple music expands to sonos speakers http bit ly pkdpj aapl
17-04-19 13:17,4,aapl amzn both running nicely
17-04-19 13:14,2,qualcomm ceo steve mollenkopf shares thoughts on apple deal but declines to give specific details http bit ly xjj ga aapl
17-04-19 13:14,4,apple releases safari technology preview with bug fixes and performance improvements http bit ly klxcxa aapl
17-04-19 13:10,4,aapl rising nicely
17-04-19 12:39,4,is slowly making its way to trillion market cap again aapl
17-04-19 12:38,4,uber eats gains apple pay support http bit ly pduv b aapl
17-04-19 12:35,2,breaking out aapl chart tradingview com chart aapl xqs pzsmk breaking out
17-04-19 12:09,4,qualcomm made a deal with apple its stock has soared https edition cnn com tec h qualcomm stock index html qcom qualcomm apple aapl stock revenue instagram com p bwxonpsg fo utm source ig twitter share igshid y hhwrc j h
17-04-19 12:05,2,aapl aapl trade with us zpr io ch r
17-04-19 11:48,0,here we go again i heard from an analyst that they didn t sell a single phone in china the entire quarter aapl https twitter com to mac status
17-04-19 11:16,2,i reloaded on aapl amd sbux most bought in august nflx ppl cgc in january i just bought dis weeks ago i m holding long
17-04-19 11:09,2,join us today with a free day trial click here https elliottwave forecast com amember go php r i l elliottwave trading forex stocks indices commodities etf bitcoin xle chk fb aapl amzn xlk xle fcx iyr nke tsla xlp pic twitter com ezjyywltdf
17-04-19 11:06,2,wednesday aapl aapl pic twitter com gk axitxvc
17-04-19 11:05,4,finally aapl starts running
17-04-19 10:59,4,xlk made new all time highs and still can see area before waves pullback can be seen elliottwave trading aapl amzn
17-04-19 10:59,4,elliott waves from december low suggests xlk to make new highs https elliottwave forecast com elliottwave el liott wave suggests xlk make new highs elliottwave trading aapl amzn
17-04-19 10:59,2,xlk hour chart from at https elliottwave forecast com calling for more upside elliottwave trading amzn aapl pic twitter com asiqq jdf
17-04-19 10:42,4,climbing a very high mountain aapl aapl pic twitter com refci uchb
17-04-19 10:33,2,apple reportedly working on tile like item tracker plus merged find my iphone and find my friends app http bit ly id yov aapl
17-04-19 10:31,2,msft aapl amzn goog fb intc csco we should look at the top holdings
17-04-19 10:10,2,apple qualcomm aapl qcom
17-04-19 10:09,2,many signs of incoming reversal ibm aapl
17-04-19 10:05,2,apple talking with suppliers to make sensors for self driving cars report thestreet aapl aapl https apple news axmlw h rlups mcqxiqrpa
